Time (s),Displacement (mm) ,Load (N),Width (mm),Base (mm),Final crack length (mm)
0,-0.00115,-0.96053,25.0,9.24,9.8
0.1,-0.00112,-1.03878
0.2,-0.00113,-0.56857
0.3,-0.00108,-0.07856
0.4,-0.00108,3.73159
0.5,-0.00086,8.44519
0.6,-0.0008,12.08756
0.7,-0.0007,14.53738
0.8,-0.00055,17.53607
0.9,-0.00045,21.66768
1,-0.00038,24.81072
1.1,-0.00024,29.38487
1.2,-0.00003,33.80497
1.3,0.00009,38.09375
1.4,0.00022,43.89698
1.5,0.00034,56.0237
1.6,0.00046,65.98382
1.7,0.00063,74.1634
1.8,0.00075,80.01481
1.9,0.00087,85.93236
2,0.00104,91.35466
2.1,0.00122,102.76646
2.2,0.00138,123.23029
2.3,0.00152,137.10278
2.4,0.00169,147.87189
2.5,0.00182,156.09483
2.6,0.00202,163.49146
2.7,0.00216,174.17595
2.8,0.00236,184.68832
2.9,0.00252,195.18445
3,0.00273,211.12973
3.1,0.00294,222.18394
3.2,0.00313,227.59903
3.3,0.00336,233.42493
3.4,0.00356,242.19838
3.5,0.00381,252.44888
3.6,0.00398,261.99756
3.7,0.0042,274.28033
3.8,0.00441,286.67688
3.9,0.0047,296.38181
4,0.00497,304.04691
4.1,0.0052,320.90295
4.2,0.00541,337.4603
4.3,0.00571,348.22928
4.4,0.00597,361.06488
4.5,0.00622,379.19992
4.6,0.00653,389.62329
4.7,0.0068,397.1395
4.8,0.00711,416.49268
4.9,0.00742,434.50784
5,0.00774,443.5582
5.1,0.00809,455.34476
5.2,0.00839,466.12625
5.3,0.00875,493.02158
5.4,0.00917,512.84296
5.5,0.00942,522.66547
5.6,0.00983,548.51941
5.7,0.01018,558.71027
5.8,0.01056,573.35333
5.9,0.01096,594.77185
6,0.01136,603.3045
6.1,0.01172,616.00476
6.2,0.01215,629.4967
6.3,0.01253,640.30969
6.4,0.01298,651.0379
6.5,0.01345,661.71704
6.6,0.01386,686.63873
6.7,0.01426,705.89148
6.8,0.01471,718.66498
6.9,0.01517,744.98566
7,0.0156,761.8468
7.1,0.01607,778.53748
7.2,0.0165,799.68378
7.3,0.01696,822.42682
7.4,0.01738,832.98169
7.5,0.01783,841.9115
7.6,0.01826,851.59998
7.7,0.01877,869.07037
7.8,0.01925,881.71613
7.9,0.01973,899.56
8,0.02022,920.18677
8.1,0.02075,943.1571
8.2,0.02127,959.56458
8.3,0.0217,971.99957
8.4,0.0222,999.8075
8.5,0.02268,1012.1369
8.6,0.02316,1027.53003
8.7,0.02369,1044.90405
8.8,0.0242,1061.35327
8.9,0.02469,1072.98413
9,0.02529,1084.85864
9.1,0.02574,1115.39661
9.2,0.02625,1126.59424
9.3,0.02679,1142.95178
9.4,0.02729,1169.39417
9.5,0.02779,1186.50623
9.6,0.02829,1210.9635
9.7,0.02882,1227.26208
9.8,0.02934,1239.9408
9.9,0.02978,1252.90771
10,0.03037,1272.67969
10.1,0.03089,1284.50378
10.2,0.03142,1303.42407
10.3,0.03194,1328.04907
10.4,0.03247,1345.18591
10.5,0.03306,1374.61475
10.6,0.03358,1384.44116
10.7,0.03413,1406.28931
10.8,0.0347,1431.3645
10.9,0.03533,1443.94031
11,0.03582,1454.88599
11.1,0.0363,1469.13684
11.2,0.03689,1490.23853
11.3,0.03743,1504.34082
11.4,0.03801,1523.63953
11.5,0.03858,1545.58667
11.6,0.03917,1573.54321
11.7,0.03971,1589.58191
11.8,0.04019,1605.65857
11.9,0.04077,1632.44604
12,0.04136,1651.70264
12.1,0.04192,1664.96863
12.2,0.04247,1674.21887
12.3,0.043,1689.83228
12.4,0.04351,1716.41187
12.5,0.04409,1734.18896
12.6,0.04461,1751.68103
12.7,0.04514,1787.05212
12.8,0.04566,1801.77173
12.9,0.04621,1824.23254
13,0.04675,1848.50854
13.1,0.0473,1860.5918
13.2,0.04777,1871.98779
13.3,0.04839,1889.8114
13.4,0.04888,1904.68799
13.5,0.04943,1922.42566
13.6,0.05006,1947.13025
13.7,0.05061,1958.07458
13.8,0.05123,1986.29163
13.9,0.05175,2006.7085
14,0.05234,2029.58862
14.1,0.05295,2050.30225
14.2,0.05351,2068.61719
14.3,0.05412,2084.3479
14.4,0.05464,2100.21875
14.5,0.05523,2121.66919
14.6,0.05577,2143.32446
14.7,0.05631,2158.01758
14.8,0.05698,2186.00195
14.9,0.05748,2208.22119
15,0.05808,2222.24536
15.1,0.05863,2248.08423
15.2,0.05921,2261.4624
15.3,0.0598,2275.46338
15.4,0.06034,2285.66479
15.5,0.06086,2316.79883
15.6,0.06142,2335.33984
15.7,0.062,2357.84692
15.8,0.06251,2374.78906
15.9,0.06308,2415.88623
16,0.0636,2427.98828
16.1,0.06422,2453.39526
16.2,0.06479,2475.86572
16.3,0.06532,2487.77002
16.4,0.06597,2499.01562
16.5,0.06652,2511.51929
16.6,0.06715,2531.30176
16.7,0.06771,2555.27832
16.8,0.06829,2569.50342
16.9,0.06895,2604.55029
17,0.06946,2632.37085
17.1,0.07002,2652.03369
17.2,0.07057,2671.39258
17.3,0.07118,2698.86206
17.4,0.07181,2710.22021
17.5,0.07235,2725.02954
17.6,0.07297,2745.57983
17.7,0.07355,2769.20508
17.8,0.07413,2782.15918
17.9,0.07472,2809.49463
18,0.07534,2823.77686
18.1,0.076,2851.50488
18.2,0.07654,2869.24976
18.3,0.0771,2890.4729
18.4,0.07763,2906.56763
18.5,0.07829,2929.81128
18.6,0.0788,2949.68384
18.7,0.0794,2977.10645
18.8,0.08002,2996.71753
18.9,0.08074,3037.26099
19,0.0813,3049.86841
19.1,0.08182,3075.53711
19.2,0.08246,3089.11328
19.3,0.08308,3101.20166
19.4,0.08369,3112.07593
19.5,0.08426,3130.99316
19.6,0.08492,3150.98462
19.7,0.08543,3181.06226
19.8,0.086,3193.56396
19.9,0.08656,3237.95166
20,0.08716,3259.06567
20.1,0.08777,3285.45972
20.2,0.08838,3309.41016
20.3,0.08889,3326.9751
20.4,0.08953,3339.26416
20.5,0.09007,3354.20483
20.6,0.09071,3375.47656
20.7,0.09136,3391.22607
20.8,0.09202,3420.80566
20.9,0.09262,3441.67773
21,0.09321,3474.23926
21.1,0.09381,3491.34619
21.2,0.09447,3512.87842
21.3,0.09507,3538.81567
21.4,0.0957,3551.15747
21.5,0.09622,3572.26807
21.6,0.09694,3607.12964
21.7,0.09763,3623.46924
21.8,0.09815,3652.43481
21.9,0.09877,3664.74438
22,0.09942,3688.79053
22.1,0.10006,3704.90332
22.2,0.10069,3720.20312
22.3,0.10129,3745.83203
22.4,0.10192,3762.66528
22.5,0.10248,3793.78174
22.6,0.10309,3817.18677
22.7,0.1037,3855.66284
22.8,0.10428,3876.73315
22.9,0.1049,3905.31079
23,0.10551,3925.51001
23.1,0.1061,3937.20557
23.2,0.10669,3947.30225
23.3,0.10729,3963.1438
23.4,0.1079,3982.15454
23.5,0.1085,4010.19092
23.6,0.1092,4033.7019
23.7,0.10983,4063.64233
23.8,0.11046,4090.6936
23.9,0.11113,4113.10303
24,0.11169,4136.92041
24.1,0.1123,4160.26611
24.2,0.11292,4175.8208
24.3,0.11359,4196.39551
24.4,0.11424,4223.78125
24.5,0.1148,4240.58008
24.6,0.11539,4265.49023
24.7,0.11602,4283.29736
24.8,0.11668,4313.68994
24.9,0.11732,4330.40332
25,0.11793,4349.41748
25.1,0.11854,4372.88086
25.2,0.11917,4388.73193
25.3,0.11978,4426.83301
25.4,0.12044,4452.83838
25.5,0.12108,4482.95459
25.6,0.12169,4499.94971
25.7,0.12229,4526.95801
25.8,0.12291,4540.42773
25.9,0.1235,4554.1665
26,0.12425,4576.50342
26.1,0.12484,4595.5957
26.2,0.12543,4623.56055
26.3,0.1261,4646.75342
26.4,0.12677,4681.0249
26.5,0.12739,4705.1582
26.6,0.12794,4731.83154
26.7,0.12853,4759.41064
26.8,0.12922,4772.01172
26.9,0.12993,4784.4043
27,0.13058,4805.0957
27.1,0.1312,4833.27148
27.2,0.1318,4854.01074
27.3,0.13243,4887.77637
27.4,0.13306,4903.81787
27.5,0.13374,4936.7251
27.6,0.13442,4957.61377
27.7,0.13501,4977.15479
27.8,0.13566,4999.12109
27.9,0.13621,5020.36084
28,0.13692,5054.92041
28.1,0.13755,5074.16064
28.2,0.13818,5095.41309
28.3,0.13881,5125.12549
28.4,0.1395,5148.25146
28.5,0.14009,5170.07764
28.6,0.14074,5180.31836
28.7,0.14132,5201.07373
28.8,0.14204,5222.98193
28.9,0.14272,5251.09033
29,0.14328,5283.33105
29.1,0.14395,5307.87305
29.2,0.14465,5333.26172
29.3,0.14529,5361.12012
29.4,0.14587,5374.97461
29.5,0.14645,5388.5249
29.6,0.14717,5413.96826
29.7,0.14787,5448.18604
29.8,0.14843,5464.38037
29.9,0.14908,5499.90137
30,0.14978,5518.49365
30.1,0.15037,5549.03223
30.2,0.15106,5573.46338
30.3,0.1517,5592.08252
30.4,0.15242,5606.85986
30.5,0.15304,5621.2334
30.6,0.15365,5655.67969
30.7,0.15436,5673.97754
30.8,0.15509,5713.06104
30.9,0.1558,5740.82812
31,0.15642,5769.18262
31.1,0.15708,5790.66846
31.2,0.15776,5800.73291
31.3,0.15836,5825.95605
31.4,0.15899,5850.98486
31.5,0.15966,5876.29541
31.6,0.16034,5904.98682
31.7,0.16095,5918.74219
31.8,0.16161,5954.59619
31.9,0.16227,5976.63965
32,0.16294,6000.80029
32.1,0.1636,6017.24365
32.2,0.16427,6039.49268
32.3,0.16496,6074.20557
32.4,0.16566,6092.64062
32.5,0.16635,6130.04883
32.6,0.16695,6148.08057
32.7,0.16762,6175.38525
32.8,0.16837,6194.64014
32.9,0.16902,6206.09912
33,0.16978,6229.0083
33.1,0.17045,6264.72607
33.2,0.17117,6292.17529
33.3,0.17178,6324.61084
33.4,0.17249,6348.6084
33.5,0.17321,6379.63623
33.6,0.17391,6405.44434
33.7,0.17453,6420.9834
33.8,0.17516,6436.24805
33.9,0.17586,6449.29492
34,0.17653,6480.74463
34.1,0.17716,6498.14014
34.2,0.17776,6525.73633
34.3,0.17845,6562.78516
34.4,0.17909,6592.60986
34.5,0.17978,6613.9502
34.6,0.18045,6633.60742
34.7,0.18117,6651.17969
34.8,0.18189,6686.97266
34.9,0.18254,6709.06592
35,0.18328,6739.66699
35.1,0.18402,6754.4126
35.2,0.18477,6785.26904
35.3,0.18546,6804.44482
