Time (s),Displacement (mm) ,Load (N),Width (mm),Base (mm),Final crack length (mm)
0,-0.0008,-0.56,25.4,6.28,5.57
0.1,-0.0006,0.08
0.2,-0.0011,-0.56
0.3,-0.0006,0.73
0.4,0.0003,1.37
0.5,0.0008,1.37
0.6,0.0014,2.67
0.7,0.0026,3.96
0.8,0.0033,5.25
0.9,0.0042,5.89
1,0.0055,7.19
1.1,0.0058,7.83
1.2,0.0074,9.12
1.3,0.0085,11.06
1.4,0.0094,11.06
1.5,0.0108,13.64
1.6,0.0114,13.00
1.7,0.0126,14.94
1.8,0.0133,15.58
1.9,0.0144,16.87
2,0.0151,18.17
2.1,0.0162,18.81
2.2,0.0169,20.75
2.3,0.0178,20.10
2.4,0.0187,22.04
2.5,0.0198,23.98
2.6,0.0203,23.98
2.7,0.0212,25.27
2.8,0.0219,25.92
2.9,0.0228,27.85
3,0.0235,28.50
3.1,0.0244,29.14
3.2,0.0248,30.44
3.3,0.0262,31.73
3.4,0.0271,31.73
3.5,0.0278,33.67
3.6,0.0285,34.96
3.7,0.0294,34.31
3.8,0.0305,36.89
3.9,0.0314,36.89
4,0.0321,38.83
4.1,0.0326,39.48
4.2,0.0335,40.12
4.3,0.0348,40.12
4.4,0.0357,42.71
4.5,0.0369,42.71
4.6,0.0376,44.64
4.7,0.0382,45.29
4.8,0.0394,46.58
4.9,0.0396,47.87
5,0.0405,47.87
5.1,0.0417,49.17
5.2,0.0426,49.81
5.3,0.0435,50.46
5.4,0.0442,51.75
5.5,0.0448,53.69
5.6,0.0457,53.69
5.7,0.0467,55.62
5.8,0.0476,56.27
5.9,0.0487,57.56
6,0.0494,58.21
6.1,0.0505,60.14
6.2,0.051,60.79
6.3,0.0521,62.08
6.4,0.0528,62.73
6.5,0.0539,64.02
6.6,0.0548,64.67
6.7,0.0555,65.31
6.8,0.0562,65.96
6.9,0.0573,67.25
7,0.0582,69.19
7.1,0.0589,70.48
7.2,0.0598,71.12
7.3,0.0607,72.42
7.4,0.0614,73.06
7.5,0.0621,75.00
7.6,0.0632,75.00
7.7,0.0639,75.00
7.8,0.0653,76.94
7.9,0.0657,76.94
8,0.0669,78.87
8.1,0.0678,80.17
8.2,0.0682,80.17
8.3,0.0691,82.10
8.4,0.0698,82.75
8.5,0.0707,84.04
8.6,0.0719,84.04
8.7,0.0728,85.33
8.8,0.0735,87.27
8.9,0.0737,88.56
9,0.0751,89.85
9.1,0.0762,89.85
9.2,0.0766,90.50
9.3,0.0778,91.79
9.4,0.0785,92.44
9.5,0.0794,93.73
9.6,0.08,94.37
9.7,0.0814,95.67
9.8,0.0823,96.96
9.9,0.0828,97.60
10,0.0841,98.90
10.1,0.0846,100.19
10.2,0.085,100.19
10.3,0.0869,102.12
10.4,0.0869,102.77
10.5,0.088,103.42
10.6,0.0889,104.71
10.7,0.0894,106.00
10.8,0.0907,107.29
10.9,0.0916,108.58
11,0.0925,109.23
11.1,0.0935,109.87
11.2,0.0939,111.17
11.3,0.0948,112.46
11.4,0.0957,113.75
11.5,0.0964,113.10
11.6,0.0973,113.75
11.7,0.0985,115.69
11.8,0.0994,116.98
11.9,0.1,118.27
12,0.1009,118.92
12.1,0.1021,119.56
12.2,0.1028,121.50
12.3,0.1041,122.15
12.4,0.1046,123.44
12.5,0.1055,124.08
12.6,0.1066,124.73
12.7,0.1073,125.37
12.8,0.108,126.67
12.9,0.1087,127.96
13,0.1094,127.96
13.1,0.1105,129.90
13.2,0.1112,130.54
13.3,0.1119,131.19
13.4,0.1128,132.48
13.5,0.1141,133.77
13.6,0.1148,135.06
13.7,0.1157,136.35
13.8,0.1166,137.00
13.9,0.1175,137.65
14,0.1184,139.58
14.1,0.1191,140.23
14.2,0.1198,140.23
14.3,0.1207,141.52
14.4,0.1216,141.52
14.5,0.123,144.10
14.6,0.1234,145.40
14.7,0.1246,146.04
14.8,0.1255,146.69
14.9,0.1259,148.63
15,0.1266,149.27
15.1,0.1275,149.92
15.2,0.1284,151.21
15.3,0.1293,152.50
15.4,0.1305,151.85
15.5,0.1314,153.79
15.6,0.1321,155.08
15.7,0.133,155.73
15.8,0.1339,157.02
15.9,0.1346,157.67
16,0.1357,158.31
16.1,0.1364,160.25
16.2,0.1371,160.90
16.3,0.138,160.90
16.4,0.1389,163.48
16.5,0.1398,163.48
16.6,0.1407,164.77
16.7,0.1414,165.42
16.8,0.1425,166.71
16.9,0.1432,168.00
17,0.1437,168.65
17.1,0.1448,169.29
17.2,0.1457,169.94
17.3,0.1466,171.88
17.4,0.1473,172.52
17.5,0.1484,173.81
17.6,0.1491,175.10
17.7,0.15,175.75
17.8,0.1509,177.69
17.9,0.1516,178.33
18,0.1523,178.33
18.1,0.1537,178.98
18.2,0.1543,180.92
18.3,0.1552,181.56
18.4,0.1562,182.21
18.5,0.1566,183.50
18.6,0.1577,184.79
18.7,0.1591,185.44
18.8,0.1598,187.38
18.9,0.1605,187.38
19,0.1609,188.67
19.1,0.1621,189.96
19.2,0.163,191.25
19.3,0.1639,191.90
19.4,0.1648,191.90
19.5,0.1655,193.83
19.6,0.1662,195.13
19.7,0.1666,195.77
19.8,0.1682,197.71
19.9,0.1689,199.00
20,0.1696,199.00
20.1,0.1707,199.65
20.2,0.1714,200.94
20.3,0.1723,202.23
20.4,0.1732,202.88
20.5,0.1739,203.52
20.6,0.1752,205.46
20.7,0.1757,206.75
20.8,0.1766,208.04
20.9,0.1771,208.04
21,0.178,208.69
21.1,0.1791,209.98
21.2,0.1798,211.27
21.3,0.1807,212.56
21.4,0.1814,213.21
21.5,0.1823,214.50
21.6,0.1832,215.15
21.7,0.1843,216.44
21.8,0.1852,217.73
21.9,0.1855,217.73
22,0.1864,219.67
22.1,0.1871,219.67
22.2,0.1882,220.96
22.3,0.1891,220.96
22.4,0.1895,223.54
22.5,0.1907,224.83
22.6,0.1916,226.13
22.7,0.1927,226.77
22.8,0.1932,227.42
22.9,0.1941,229.36
23,0.1948,230.00
23.1,0.1955,230.65
23.2,0.1961,231.94
23.3,0.1975,232.58
23.4,0.1982,233.23
23.5,0.1993,234.52
23.6,0.1998,236.46
23.7,0.2007,237.11
23.8,0.2011,237.11
23.9,0.202,237.75
24,0.2032,239.04
24.1,0.2043,240.33
24.2,0.205,240.98
24.3,0.2057,241.63
24.4,0.2064,242.92
24.5,0.2077,244.86
24.6,0.208,244.86
24.7,0.2089,246.15
24.8,0.2095,247.44
24.9,0.2107,248.08
25,0.2111,248.08
25.1,0.2127,251.31
25.2,0.2129,251.96
25.3,0.2141,252.61
25.4,0.2148,253.90
25.5,0.2159,254.54
25.6,0.2164,255.83
25.7,0.2173,255.83
25.8,0.2182,257.13
25.9,0.2189,258.42
26,0.2198,258.42
26.1,0.2207,261.00
26.2,0.2216,261.00
26.3,0.2223,262.94
26.4,0.2232,263.58
26.5,0.2239,264.23
26.6,0.2245,265.52
26.7,0.2257,266.17
26.8,0.2264,267.46
26.9,0.227,268.11
27,0.2279,269.40
27.1,0.2291,270.69
27.2,0.2298,271.33
27.3,0.2302,272.63
27.4,0.2316,273.92
27.5,0.2323,274.56
27.6,0.2329,275.21
27.7,0.2336,275.86
27.8,0.2348,277.15
27.9,0.2357,277.79
28,0.2363,279.73
28.1,0.2373,281.02
28.2,0.2382,281.67
28.3,0.2393,283.61
28.4,0.2398,282.96
28.5,0.2404,284.25
28.6,0.2413,284.90
28.7,0.242,284.90
28.8,0.2427,286.84
28.9,0.2434,286.84
29,0.2443,287.48
29.1,0.2448,288.77
29.2,0.2457,290.06
29.3,0.247,290.71
29.4,0.2475,292.65
29.5,0.2484,293.29
29.6,0.2493,295.23
29.7,0.2504,295.23
29.8,0.2509,297.17
29.9,0.252,297.17
30,0.2527,297.81
30.1,0.2536,298.46
30.2,0.2541,299.75
30.3,0.2552,301.69
30.4,0.2559,301.69
30.5,0.2566,302.98
30.6,0.2579,304.92
30.7,0.2584,304.92
30.8,0.2597,304.92
30.9,0.26,307.50
31,0.2613,308.15
31.1,0.262,310.09
31.2,0.2629,310.09
31.3,0.2638,311.38
31.4,0.2645,312.02
31.5,0.2654,313.31
31.6,0.2659,313.96
31.7,0.2668,315.90
31.8,0.2675,315.90
31.9,0.2688,317.19
32,0.2693,317.84
32.1,0.2704,319.13
32.2,0.2709,321.06
32.3,0.272,321.71
32.4,0.2727,322.36
32.5,0.2738,323.65
32.6,0.2745,324.29
32.7,0.2754,326.88
32.8,0.2768,327.52
32.9,0.2779,328.81
33,0.2784,330.11
33.1,0.2793,331.40
33.2,0.28,332.04
33.3,0.2811,333.34
33.4,0.2816,333.34
33.5,0.2827,334.63
33.6,0.2834,336.56
33.7,0.2843,336.56
33.8,0.2856,337.86
33.9,0.2863,338.50
34,0.2872,341.09
34.1,0.2879,341.09
34.2,0.2886,341.73
34.3,0.2893,342.38
34.4,0.29,343.02
34.5,0.2913,344.96
34.6,0.292,344.96
34.7,0.2934,346.90
34.8,0.2936,348.19
34.9,0.2947,348.84
35,0.2954,350.77
35.1,0.2966,351.42
35.2,0.297,352.07
35.3,0.2979,353.36
35.4,0.2988,353.36
35.5,0.2997,354.00
35.6,0.3006,355.94
35.7,0.3011,356.59
35.8,0.302,358.52
35.9,0.3031,359.17
36,0.304,359.17
36.1,0.3045,361.75
36.2,0.3056,362.40
36.3,0.3061,363.04
36.4,0.3068,363.69
36.5,0.3079,364.98
36.6,0.309,366.27
36.7,0.31,366.92
36.8,0.3106,368.21
36.9,0.3113,368.86
37,0.3125,370.15
37.1,0.3131,371.44
37.2,0.3136,372.09
37.3,0.3147,372.73
37.4,0.3156,373.38
37.5,0.3165,374.67
37.6,0.3175,375.96
37.7,0.3186,377.25
37.8,0.319,377.90
37.9,0.32,379.19
38,0.3209,379.84
38.1,0.3215,380.48
38.2,0.3222,381.77
38.3,0.3236,382.42
