Time (s),Displacement (mm) ,Load (N),Width (mm),Base (mm),Final crack length (mm)
0,-0.0007,-0.81,25.4,6.28,5.48
0.1,-0.0012,0.48
0.2,-0.0005,-0.81
0.3,0.0002,1.78
0.4,0.0004,1.13
0.5,0.0013,3.07
0.6,0.0024,4.36
0.7,0.0036,4.36
0.8,0.0045,5.65
0.9,0.0056,6.94
1,0.0061,8.88
1.1,0.007,9.53
1.2,0.0081,10.82
1.3,0.009,10.82
1.4,0.0102,13.40
1.5,0.0111,13.40
1.6,0.0122,14.69
1.7,0.0127,15.98
1.8,0.0136,17.28
1.9,0.0147,17.92
2,0.0154,18.57
2.1,0.0156,20.50
2.2,0.017,20.50
2.3,0.0177,21.80
2.4,0.0183,22.44
2.5,0.0197,23.09
2.6,0.0204,25.03
2.7,0.0211,26.32
2.8,0.022,26.96
2.9,0.0227,28.25
3,0.0238,30.19
3.1,0.0249,29.55
3.2,0.0252,32.13
3.3,0.0258,32.78
3.4,0.0265,34.07
3.5,0.0279,34.07
3.6,0.0286,35.36
3.7,0.0295,36.65
3.8,0.0304,37.30
3.9,0.0306,39.23
4,0.0315,38.59
4.1,0.0322,39.88
4.2,0.0331,41.82
4.3,0.0345,43.11
4.4,0.0349,43.75
4.5,0.0358,45.05
4.6,0.037,45.69
4.7,0.0379,46.98
4.8,0.0386,47.63
4.9,0.0392,48.92
5,0.0399,49.57
5.1,0.0408,49.57
5.2,0.0417,51.50
5.3,0.0422,52.80
5.4,0.0436,54.09
5.5,0.0438,54.73
5.6,0.0445,54.73
5.7,0.0456,57.32
5.8,0.0458,58.61
5.9,0.0467,58.61
6,0.0481,59.90
6.1,0.049,60.55
6.2,0.0495,61.19
6.3,0.0504,63.13
6.4,0.0508,63.78
6.5,0.052,65.07
6.6,0.0524,65.07
6.7,0.0529,67.01
6.8,0.054,68.30
6.9,0.0549,68.30
7,0.0556,69.59
7.1,0.0563,70.23
7.2,0.0572,72.17
7.3,0.0581,72.82
7.4,0.0588,74.11
7.5,0.0597,75.40
7.6,0.0608,76.05
7.7,0.0613,76.69
7.8,0.0624,77.98
7.9,0.0631,78.63
8,0.0638,79.28
8.1,0.0649,80.57
8.2,0.0656,82.51
8.3,0.0663,83.15
8.4,0.0672,83.80
8.5,0.0681,85.09
8.6,0.0688,85.73
8.7,0.0692,87.67
8.8,0.0704,88.32
8.9,0.0711,87.67
9,0.0715,88.96
9.1,0.0722,89.61
9.2,0.0731,90.90
9.3,0.0738,92.19
9.4,0.0749,92.84
9.5,0.0758,94.13
9.6,0.0758,95.42
9.7,0.077,95.42
9.8,0.0779,96.71
9.9,0.0788,98.01
10,0.079,98.65
10.1,0.0804,99.30
10.2,0.0811,101.23
10.3,0.0817,102.53
10.4,0.0822,102.53
10.5,0.0836,103.82
10.6,0.0838,104.46
10.7,0.0847,105.76
10.8,0.0856,107.69
10.9,0.0867,107.69
11,0.0874,108.34
11.1,0.0881,110.28
11.2,0.0885,110.28
11.3,0.0895,111.57
11.4,0.0904,112.86
11.5,0.0913,113.51
11.6,0.0922,114.80
11.7,0.0929,114.80
11.8,0.0938,116.73
11.9,0.094,117.38
12,0.0954,118.03
12.1,0.096,119.96
12.2,0.097,121.26
12.3,0.0976,121.26
12.4,0.0988,123.19
12.5,0.0995,123.84
12.6,0.1001,124.48
12.7,0.1013,125.13
12.8,0.102,126.42
12.9,0.1024,128.36
13,0.1035,129.65
13.1,0.1047,131.59
13.2,0.1054,132.88
13.3,0.1065,133.53
13.4,0.1072,133.53
13.5,0.1079,134.17
13.6,0.1085,135.46
13.7,0.1092,136.11
13.8,0.1104,138.05
13.9,0.111,138.05
14,0.1117,139.99
